720;720;-0,672292;0,75;-0,504219
721;721;-0,759579;0,75;-0,569685
722;722;-0,834946;0,75;-0,626209
723;723;-0,897211;0,75;-0,672908
724;724;-0,945397;0,75;-0,709047
725;725;-0,978724;0,75;-0,734043
726;726;-0,996686;0,75;-0,747514
727;727;-0,999007;0,75;-0,749255
728;728;-0,985652;0,75;-0,739239
729;729;-0,956824;0,75;-0,717618
730;730;-0,912956;0,75;-0,684717
731;731;-0,854762;0,75;-0,641071
732;732;-0,783155;0,75;-0,587366
733;733;-0,699258;0,75;-0,524444
734;734;-0,604375;0,75;-0,453281
735;735;-0,5;0,75;-0,375
736;736;-0,387779;0,75;-0,290834
737;737;-0,269473;0,75;-0,202105
738;738;-0,146937;0,75;-0,110202
739;739;-0,0220896;0,75;-0,0165672
740;740;0,103102;0,75;0,0773265
741;741;0,226675;0,75;0,170006
742;742;0,346692;0,75;0,260019
743;743;0,461267;0,75;0,34595
744;744;0,568592;0,75;0,426444
745;745;0,666993;0,75;0,500245
746;746;0,754928;0,75;0,566196
747;747;0,831017;0,75;0,623263
748;748;0,894048;0,75;0,670536
749;749;0,943039;0,75;0,707279
750;750;0,977231;0,75;0,732923
751;751;0,996089;0,75;0,747067
752;752;0,999313;0,75;0,749485
753;753;0,986826;0,75;0,740119
754;754;0,958853;0,75;0,71914
755;755;0,915835;0,75;0,686876
756;756;0,858444;0,75;0,643833
757;757;0,787569;0,75;0,590677
758;758;0,704322;0,75;0,528242
759;759;0,610024;0,75;0,457518
760;760;0,506153;0,75;0,379615
761;761;0,394338;0,75;0,295753
762;762;0,276323;0,75;0,207242
763;763;0,153973;0,75;0,11548
764;764;0,0292078;0,75;0,0219059
765;765;-0,0960168;0,75;-0,0720126
766;766;-0,219736;0,75;-0,164802
767;767;-0,340001;0,75;-0,255
768;768;-0,454928;0,75;-0,341196
769;769;-0,562717;0,75;-0,422038
770;770;-0,661677;0,75;-0,496258
771;771;-0,750241;0,75;-0,562681
772;772;-0,827022;0,75;-0,620267
773;773;-0,890825;0,75;-0,668119
774;774;-0,940649;0,75;-0,705487
775;775;-0,975712;0,75;-0,731784
776;776;-0,995434;0,75;-0,746575
777;777;-0,999534;0,75;-0,749651
778;778;-0,98795;0,75;-0,740962
779;779;-0,960862;0,75;-0,720647
780;780;-0,918684;0,75;-0,689013
781;781;-0,862072;0,75;-0,646554
782;782;-0,791933;0,75;-0,59395
783;783;-0,709367;0,75;-0,532025
784;784;-0,615667;0,75;-0,46175
785;785;-0,51229;0,75;-0,384218
786;786;-0,400872;0,75;-0,300654
787;787;-0,283165;0,75;-0,212374
788;788;-0,161013;0,75;-0,12076
789;789;-0,0363314;0,75;-0,0272485
790;790;0,0889207;0,75;0,0666905
791;791;0,212776;0,75;0,159582
792;792;0,333291;0,75;0,249968
793;793;0,448578;0,75;0,336434
794;794;0,556818;0,75;0,417614
795;795;0,656312;0,75;0,492234
796;796;0,745506;0,75;0,559129
797;797;0,823001;0,75;0,617251
798;798;0,887583;0,75;0,665687
799;799;0,938209;0,75;0,703657
800;800;0,97411;0,75;0,730583
801;801;0,994725;0,75;0,746044
802;802;0,999731;0,75;0,749798
803;803;0,989038;0,75;0,741778
804;804;0,962803;0,75;0,722102
805;805;0,92146;0,75;0,691095
806;806;0,865658;0,75;0,649243
807;807;0,79627;0,75;0,597203
808;808;0,714369;0,75;0,535776
809;809;0,621252;0,75;0,465939
810;810;0,518387;0,75;0,38879
811;811;0,407387;0,75;0,30554
812;812;0,28999;0,75;0,217493
813;813;0,168035;0,75;0,126027
814;814;0,0434459;0,75;0,0325844
815;815;-0,0818253;0,75;-0,061369
816;816;-0,205814;0,75;-0,15436
817;817;-0,32657;0,75;-0,244928
818;818;-0,442196;0,75;-0,331647
819;819;-0,550881;0,75;-0,413161
820;820;-0,650922;0,75;-0,488192
821;821;-0,740751;0,746324;-0,55284
822;822;-0,818934;0,742647;-0,608179
823;823;-0,884262;0,738971;-0,653444
824;824;-0,935714;0,735294;-0,688025
825;825;-0,972483;0,731618;-0,711486
826;826;-0,993983;0,727941;-0,723561
827;827;-0,999862;0,724265;-0,724165
828;828;-0,990051;0,720588;-0,713419
829;829;-0,964704;0,716912;-0,691608
830;830;-0,924219;0,713235;-0,659185
831;831;-0,86921;0,709559;-0,616756
832;832;-0,800553;0,705882;-0,565096
833;833;-0,719334;0,702206;-0,50512
834;834;-0,626826;0,698529;-0,437856
835;835;-0,524479;0,694853;-0,364436
836;836;-0,413886;0,691176;-0,286068
837;837;-0,2968;0,6875;-0,20405
838;838;-0,175057;0,683824;-0,119708
839;839;-0,0505653;0,680147;-0,0343918
840;840;0,0747216;0,676471;0,050547
841;841;0,198834;0,672794;0,133774
842;842;0,319824;0,669118;0,214
843;843;0,435796;0,665441;0,289996
844;844;0,544931;0,661765;0,360616
845;845;0,6455;0,658088;0,424796
846;846;0,735935;0,654412;0,481605
847;847;0,814821;0,650735;0,530233
848;848;0,880921;0,647059;0,570008
849;849;0,933192;0,643382;0,600399
850;850;0,970795;0,639706;0,621023
851;851;0,993164;0,636029;0,631682
852;852;0,999948;0,632353;0,63232
853;853;0,99104;0,628676;0,623043
854;854;0,966561;0,625;0,604101
855;855;0,926902;0,621324;0,575906
856;856;0,872699;0,617647;0,53902
857;857;0,804801;0,613971;0,494124
858;858;0,724273;0,610294;0,442019
859;859;0,632356;0,606618;0,383598
860;860;0,530517;0,602941;0,319871
861;861;0,420354;0,599265;0,251903
862;862;0,303594;0,595588;0,180817
863;863;0,182064;0,591912;0,107766
864;864;0,0576751;0,588235;0,0339265
865;865;-0,0676175;0,584559;-0,0395264
866;866;-0,191849;0,580882;-0,111442
867;867;-0,313072;0,577206;-0,180707
868;868;-0,429375;0,573529;-0,246259
869;869;-0,538936;0,569853;-0,307114
870;870;-0,640038;0,566176;-0,362375
871;871;-0,731098;0,5625;-0,411242
872;872;-0,810682;0,558824;-0,453028
873;873;-0,877523;0,555147;-0,487154
874;874;-0,930593;0,551471;-0,513195
875;875;-0,969059;0,547794;-0,530845
876;876;-0,99232;0,544118;-0,539939
877;877;-0,999991;0,540441;-0,540436
878;878;-0,991956;0,536765;-0,532447
879;879;-0,968355;0,533088;-0,516218
880;880;-0,929557;0,529412;-0,492119
881;881;-0,876173;0,525735;-0,460635
882;882;-0,809013;0,522059;-0,422352
883;883;-0,729157;0,518382;-0,377982
884;884;-0,63786;0,514706;-0,32831
885;885;-0,536552;0,511029;-0,274194
886;886;-0,426817;0,507353;-0,216547
887;887;-0,310376;0,503676;-0,156329
888;888;-0,189066;0,5;-0,0945328
889;889;-0,0647887;0,496324;-0,0321562
890;890;0,0605067;0,492647;0,0298085
891;891;0,184852;0,488971;0,0903872
892;892;0,306293;0,485294;0,148642
893;893;0,422927;0,481618;0,203689
894;894;0,532924;0,477941;0,254707
895;895;0,63456;0,474265;0,300949
896;896;0,726218;0,470588;0,34175
897;897;0,806479;0,466912;0,376554
898;898;0,874084;0,463235;0,404907
899;899;0,927973;0,459559;0,426458
900;900;0,967287;0,455882;0,440969
901;901;0,991405;0,452206;0,448319
902;902;0,999965;0,448529;0,448514
903;903;0,992833;0,444853;0,441665
904;904;0,970122;0,441176;0,427995
905;905;0,93216;0,4375;0,40782
906;906;0,879567;0,433824;0,381577
907;907;0,813172;0,430147;0,349783
908;908;0,734016;0,426471;0,313036
909;909;0,643334;0,422794;0,271998
910;910;0,542542;0,419118;0,227389
911;911;0,433238;0,415441;0,179985
912;912;0,317136;0,411765;0,130585
913;913;0,196055;0,408088;0,0800078
914;914;0,0718931;0,404412;0,0290744
915;915;-0,0533963;0,400735;-0,0213978
916;916;-0,177847;0,397059;-0,0706156
917;917;-0,299507;0,393382;-0,117821
918;918;-0,416469;0,389706;-0,1623
919;919;-0,526883;0,386029;-0,203392
920;920;-0,629026;0,382353;-0,24051
921;921;-0,721299;0,378676;-0,273139
922;922;-0,802254;0,375;-0,300845
923;923;-0,87061;0,371324;-0,323278
924;924;-0,925286;0,367647;-0,340179
925;925;-0,965443;0,363971;-0,351393
926;926;-0,99045;0,360294;-0,356853
927;927;-0,999914;0,356618;-0,356587
928;928;-0,993663;0,352941;-0,350704
929;929;-0,971812;0,349265;-0,339419
930;930;-0,934711;0,345588;-0,323025
931;931;-0,882942;0,341912;-0,301888
932;932;-0,817313;0,338235;-0,276444
933;933;-0,738836;0,334559;-0,247184
934;934;-0,648767;0,330882;-0,214665
935;935;-0,548516;0,327206;-0,179478
936;936;-0,439657;0,323529;-0,142242
937;937;-0,32389;0,319853;-0,103597
938;938;-0,203037;0,316176;-0,0641955
939;939;-0,0789991;0,3125;-0,0246872
940;940;0,046279;0,308824;0,0142921
941;941;0,170833;0,305147;0,0521292
942;942;0,292701;0,301471;0,0882408
943;943;0,409974;0,297794;0,122088
944;944;0,520812;0,294118;0,15318
945;945;0,623479;0,290441;0,181084
946;946;0,716356;0,286765;0,205426
947;947;0,797976;0,283088;0,225898
948;948;0,867073;0,279412;0,24227
949;949;0,922563;0,275735;0,254383
950;950;0,963577;0,272059;0,26215
951;951;0,989448;0,268382;0,26555
952;952;0,999783;0,264706;0,264649
953;953;0,994429;0,261029;0,259575
954;954;0,973471;0,257353;0,250526
955;955;0,937232;0,253676;0,237754
956;956;0,886259;0,25;0,221565
957;957;0,82138;0,246324;0,202325
958;958;0,743612;0,242647;0,180435
959;959;0,654174;0,238971;0,156328
960;960;0,554459;0,235294;0,130461
961;961;0,446035;0,231618;0,10331
962;962;0,330614;0,227941;0,0753605
963;963;0,210004;0,224265;0,0470965
964;964;0,0860967;0,220588;0,0189919
965;965;-0,0391645;0,216912;-0,00849523
966;966;-0,163809;0,213235;-0,0349298
967;967;-0,285882;0,209559;-0,0599091
968;968;-0,40347;0,205882;-0,0830673
969;969;-0,514724;0,202206;-0,10408
970;970;-0,617889;0,198529;-0,122669
971;971;-0,711357;0,194853;-0,13861
972;972;-0,793662;0,191176;-0,151729
973;973;-0,863513;0,1875;-0,161909
974;974;-0,919796;0,183824;-0,16908
975;975;-0,961634;0,180147;-0,173236
976;976;-0,988383;0,176471;-0,17442
977;977;-0,999621;0,172794;-0,172729
978;978;-0,995172;0,169118;-0,168301
979;979;-0,975075;0,165441;-0,161318
980;980;-0,939679;0,161765;-0,152007
981;981;-0,889536;0,158088;-0,140625
982;982;-0,825435;0,154412;-0,127457
983;983;-0,748368;0,150735;-0,112805
984;984;-0,659544;0,147059;-0,0969918
985;985;-0,560372;0,143382;-0,0803474
986;986;-0,452406;0,139706;-0,0632037
987;987;-0,337338;0,136029;-0,0458879
988;988;-0,216968;0,132353;-0,0287164
989;989;-0,0931937;0,128676;-0,0119918
990;990;0,0320423;0,125;0,00400528
991;991;0,156776;0,121324;0,0190207
992;992;0,279051;0,117647;0,0328295
993;993;0,396939;0,113971;0,0452394
994;994;0,508596;0,110294;0,0560952
995;995;0,612272;0,106618;0,065279
996;996;0,706342;0,102941;0,0727116
997;997;0,789314;0,0992647;0,0783511
998;998;0,859889;0,0955883;0,0821953
999;999;0,91697;0,0919117;0,0842803
1000;1000;0,959661;0,0882353;0,084676
1001;1001;0,987294;0,0845588;0,0834845
1002;1002;0,999403;0,0808824;0,0808341
1003;1003;0,995828;0,0772059;0,0768838
1004;1004;0,976626;0,0735294;0,0718107
1005;1005;0,942098;0,0698529;0,0658083
1006;1006;0,892776;0,0661765;0,0590807
1007;1007;0,829425;0,0625;0,0518391
1008;1008;0,75306;0,0588235;0,0442977
1009;1009;0,664878;0,0551471;0,0366661
1010;1010;0,566261;0,0514706;0,0291458
1011;1011;0,458744;0,0477941;0,0219253
1012;1012;0,344027;0,0441176;0,0151776
1013;1013;0,223911;0,0404412;0,00905523
1014;1014;0,100281;0,0367647;0,00368682
1015;1015;-0,0249245;0,0330882;-0,000824708
1016;1016;-0,149738;0,0294118;-0,00440407
1017;1017;-0,2722;0,0257353;-0,00700516
1018;1018;-0,39039;0,0220588;-0,00861156
1019;1019;-0,502456;0,0183823;-0,00923631
1020;1020;-0,606629;0,0147059;-0,00892103
1021;1021;-0,701273;0,0110294;-0,00773464
1022;1022;-0,784911;0,0;-0,0
1023;1023;-0,856233;0,00367647;-0,00314792
